Date,Value
2021/2/15,18629781.25
2021/2/16,18630656.25
2021/2/17,18631531.25
2021/2/18,18632200
2021/2/19,18633293.75
2021/2/20,18634168.75
2021/2/21,18635050
2021/2/22,18635925
2021/2/23,18636587.5
2021/2/24,18637687.5
2021/2/25,18638568.75
2021/2/26,18639450
2021/2/27,18640543.75
2021/2/28,18641418.75
2021/3/1,18642075
2021/3/2,18642956.25
2021/3/3,18644056.25
2021/3/4,18644718.75
2021/3/5,18645812.5
2021/3/6,18646687.5
2021/3/7,18647562.5
2021/3/8,18648437.5
2021/3/9,18649312.5
2021/3/10,18650406.25
2021/3/11,18651062.5
2021/3/12,18652156.25
2021/3/13,18653031.25
2021/3/14,18653906.25
2021/3/15,18655000
2021/3/16,18655875
2021/3/17,18656756.25
2021/3/18,18657637.5
2021/3/19,18658518.75
2021/3/20,18659612.5
2021/3/21,18660493.75
2021/3/22,18661368.75
2021/3/23,18662475
2021/3/24,18663350
2021/3/25,18664456.25
2021/3/26,18665112.5
2021/3/27,18666212.5
2021/3/28,18667306.25
2021/3/29,18668187.5
2021/3/30,18669068.75
2021/3/31,18669943.75
2021/4/1,18671037.5
2021/4/2,18671912.5
2021/4/3,18672575
2021/4/4,18673475
2021/4/5,18674437.5
2021/4/6,18675456.25
2021/4/7,18676443.75
2021/4/8,18677181.25
2021/4/9,18678250
2021/4/10,18679081.25
2021/4/11,18680143.75
2021/4/12,18680887.5
2021/4/13,18681893.75
2021/4/14,18682668.75
2021/4/15,18683856.25
2021/4/16,18684418.75
2021/4/17,18684900
2021/4/18,18685731.25
2021/4/19,18686406.25
2021/4/20,18687087.5
2021/4/21,18687718.75
2021/4/22,18688787.5
2021/4/23,18689443.75
2021/4/24,18690406.25
2021/4/25,18691300
2021/4/26,18692137.5
2021/4/27,18692993.75
2021/4/28,18693918.75
2021/4/29,18694525
2021/4/30,18695525
2021/5/1,18696300
2021/5/2,18697456.25
2021/5/3,18698593.75
2021/5/4,18699668.75
2021/5/5,18700743.75
2021/5/6,18701800
2021/5/7,18702787.5
2021/5/8,18703918.75
2021/5/9,18705093.75
2021/5/10,18706243.75
2021/5/11,18707243.75
2021/5/12,18708468.75
2021/5/13,18709325
2021/5/14,18710325
2021/5/15,18711043.75
2021/5/16,18711762.5
2021/5/17,18712581.25
2021/5/18,18713275
2021/5/19,18714031.25
2021/5/20,18714756.25
2021/5/21,18715318.75
2021/5/22,18716087.5
2021/5/23,18716931.25
2021/5/24,18717531.25
2021/5/25,18718318.75
2021/5/26,18719075
2021/5/27,18719793.75
2021/5/28,18720625
2021/5/29,18721431.25
2021/5/30,18722300
2021/5/31,18723031.25
2021/6/1,18723925
2021/6/2,18725137.5
2021/6/3,18725912.5
2021/6/4,18726700
