Date,Value
2021/5/24,32668797.24
2021/5/25,32577927.95
2021/5/26,32976616.14
2021/5/27,30872457.37
2021/5/28,29892496.44
2021/5/29,27237217.14
2021/5/30,33235125.09
2021/5/31,33914623.68
2021/6/1,34238305.82
2021/6/2,41033277.74
2021/6/3,37237145.29
2021/6/4,32433139.61
2021/6/5,31004148.54
2021/6/6,34551597.29
2021/6/7,32065211.21
2021/6/8,31680869.7
2021/6/9,29082024.73
2021/6/10,28990968.61
2021/6/11,25753794.51
2021/6/12,31189778.56
2021/6/13,31382108.55
2021/6/14,36421303.12
2021/6/15,34465050.94
2021/6/16,31780141.8
2021/6/17,32585835.14
2021/6/18,29858234.32
2021/6/19,23856840
2021/6/20,23743052.1
2021/6/21,23126700.28
2021/6/22,19804046.13
2021/6/23,23621428.33
2021/6/24,23766132.39
2021/6/25,24364896.16
2021/6/26,18459502.49
2021/6/27,13064509.93
2021/6/28,20581265.56
2021/6/29,21860395.24
2021/6/30,21597056.01
2021/7/1,22482193.6
2021/7/2,20787750.55
2021/7/3,29286315.16
2021/7/4,26850966.69
2021/7/5,29781454.42
2021/7/6,31922406.81
2021/7/7,27871474.46
2021/7/8,29946768.13
2021/7/9,28042394.09
2021/7/10,34562838.34
2021/7/11,27450462.49
2021/7/12,27887294.47
2021/7/13,28926080.15
2021/7/14,35713899.1
2021/7/15,26360965.37
2021/7/16,30312671.3
2021/7/17,28583415.04
2021/7/18,28985344.27
2021/7/19,33665753.26
2021/7/20,23622405.81
2021/7/21,28599770.53
2021/7/22,32359585.96
2021/7/23,27972459.85
2021/7/24,33022007.46
2021/7/25,33196893.29
2021/7/26,36493145.88
2021/7/27,40625844.54
2021/7/28,39723886.33
2021/7/29,40901817.9
2021/7/30,42087445.19
2021/7/31,41621939.12
2021/8/1,40874038.11
2021/8/2,35937889.13
2021/8/3,41637592.38
2021/8/4,33520445.17
2021/8/5,39935192.17
2021/8/6,41573126.86
2021/8/7,45850268.79
2021/8/8,44179354.82
2021/8/9,43228448.22
2021/8/10,48233368.67
2021/8/11,42939210.62
2021/8/12,42929376.78
2021/8/13,42018438.48
2021/8/14,48765927.54
2021/8/15,53211493.46
